184,48.646944,-123.425833,"Victoria Intl"
185,56.863888,-101.07611,"Lynn Lake"
186,50.291944,-107.690556,"Swift Current"
187,58.739167,-94.065,Churchill
188,53.319168,-60.425833,"Goose Bay"
189,47.61861,-52.751945,"St Johns Intl"
190,49.413889,-82.4675,Kapuskasing
191,50.290279,-88.909721,Armstrong
192,48.608612,-68.208056,"Mont Joli"
193,43.677223,-79.630556,"Lester B Pearson Intl"
194,43.7425,-79.465556,Downsview
195,45.885277,-82.567778,"Gore Bay Manitoulin"
196,62.462778,-114.440278,Yellowknife
197,55.293056,-114.777222,"Slave Lake"
198,53.254333,-131.813833,Sandspit
199,42.999444,-82.308889,"Chris Hadfield"
200,50.680556,-127.366667,"Port Hardy"
201,54.14389,-115.786667,Whitecourt
202,50.223333,-66.265556,"Sept Iles"
203,60.172779,-132.742778,Teslin
204,44.984444,-64.916944,Greenwood
205,62.2075,-133.375833,Faro
206,67.4075,-134.860556,"Fort Mcpherson"
207,36.503613,2.814167,Blida
208,35.3325,4.206389,"Bou Saada"
209,36.711997,5.069922,Soummam
210,36.691014,3.215408,"Houari Boumediene"
211,24.292767,9.452444,Tiska
212,36.545834,2.876111,Boufarik
213,26.710103,0.285647,Reggane
214,26.723536,8.622653,"Illizi Takhamalt"
215,35.525414,2.878714,"Ain Oussera"
216,22.811461,5.451075,Tamanrasset
217,36.795136,5.873608,Jijel
218,33.535853,-0.242353,Mecheria
219,35.752239,0.626272,Relizane
220,36.822225,7.809167,Annaba
221,36.276028,6.620386,"Mohamed Boudiaf Intl"
222,35.431611,8.120717,"Cheikh Larbi Tebessi"
224,32.930431,3.311542,"Hassi R Mel"
225,35.341136,1.463147,"Bou Chekif"
226,35.735389,-0.805389,"Bou Sfer"
227,27.700372,-8.167103,Tindouf
228,36.212658,1.331775,"Ech Cheliff"
229,35.542444,-0.532278,Tafaraoui
230,35.016667,-1.45,Zenata
231,35.623858,-0.621183,"Es Senia"
232,35.171775,-0.593275,"Sidi Bel Abbes"
233,35.207725,0.147142,Ghriss
234,27.837589,-0.186414,"Touat Cheikh Sidi Mohamed Belkebir"
235,34.793289,5.738231,Biskra
236,30.571294,2.859586,"El Golea"
237,32.384106,3.794114,Noumerat
238,31.672972,6.140444,"Oued Irara"
239,27.251022,2.512017,"In Salah"
240,33.067803,6.088672,"Sidi Mahdi"
241,33.764383,2.928344,Laghouat
242,29.237119,0.276033,Timimoun
243,31.917223,5.412778,Ouargla
244,28.05155,9.642911,"In Amenas"
245,6.357228,2.384353,Cadjehoun
246,12.353194,-1.512417,Ouagadougou
247,11.160056,-4.330969,"Bobo Dioulasso"
248,5.605186,-0.166786,"Kotoka Intl"
249,9.557192,-0.863214,Tamale
250,10.082664,-2.507694,Wa
251,7.361828,-2.328756,Sunyani
252,4.896056,-1.774756,Takoradi
253,5.261386,-3.926294,"Abidjan Felix Houphouet Boigny Intl"
254,7.7388,-5.073667,Bouake
255,6.792808,-6.473189,Daloa
256,9.387183,-5.556664,Korhogo
257,7.272069,-7.587364,Man
258,4.746717,-6.660817,"San Pedro"
259,6.903167,-5.365581,Yamoussoukro
260,9.006792,7.263172,"Nnamdi Azikiwe Intl"
261,7.246739,5.301008,Akure
262,6.316981,5.599503,Benin
263,4.976019,8.347197,Calabar
264,6.474272,7.561961,Enugu
265,12.171667,6.696111,Gusau
266,7.362458,3.978333,Ibadan
267,8.440211,4.493919,Ilorin
268,9.639828,8.86905,"Yakubu Gowon"
269,10.696025,7.320114,Kaduna
270,12.047589,8.524622,"Mallam Aminu Intl"
271,11.855347,13.08095,Maiduguri
272,7.703883,8.613939,Makurdi
273,6.577369,3.321156,"Murtala Muhammed"
274,9.652172,6.462256,"Minna New"
275,5.015494,6.949594,"Port Harcourt Intl"
276,12.916322,5.207189,"Sadiq Abubakar Iii Intl"
277,9.257553,12.430422,Yola
278,11.130192,7.685806,Zaria
279,13.502531,7.126753,Maradi
280,13.481547,2.183614,"Diori Hamani"
281,14.875658,5.265358,Tahoua
282,16.965997,8.000114,"Manu Dayak"
283,18.968703,12.86865,Dirkou
284,13.372894,12.626686,Diffa
285,13.778997,8.983761,Zinder
286,35.758056,10.754722,"Habib Bourguiba Intl"
287,36.851033,10.227217,Carthage
288,37.245447,9.791453,"Sidi Ahmed Air Base"
289,32.306156,10.382108,Remada
290,34.422022,8.822503,Gafsa
291,33.876919,10.103333,Gabes
292,36.721339,9.943147,"Borj El Amri"
293,33.875031,10.775461,Zarzis
294,31.704281,9.254619,"El Borma"
295,34.717953,10.690972,Thyna
296,33.939722,8.110556,Nefta
297,9.767333,1.09125,"Niamtougou International"
298,6.165611,1.254511,"Gnassingbe Eyadema Intl"
299,51.189444,4.460278,Deurne
300,50.75861,4.768333,Beauvechain
301,51.168333,5.47,"Kleine Brogel"
302,50.901389,4.484444,"Brussels Natl"
303,49.891667,5.223889,Bertrix
304,50.459197,4.453817,"Brussels South"
305,50.575833,3.831,"Chievres Ab"
306,51.090278,2.652778,Koksijde
307,50.243333,4.645833,Florennes
308,50.817222,3.204722,Wevelgem
309,50.637417,5.443222,Liege
310,51.198889,2.862222,Oostende
311,50.9475,5.590556,Zutendaal
312,50.791944,5.201667,"Sint Truiden"
313,50.035833,5.404167,"Saint Hubert Mil"
314,51.144133,3.474361,Ursel
315,51.394783,4.960194,Weelde
316,51.264722,4.753333,Zoersel
317,51.193531,14.519747,Bautzen
318,50.981817,12.506361,"Altenburg Nobitz"
319,51.831828,12.184033,Dessau
320,52.197333,14.585667,Eisenhuttenstadt
6891,39.6335556,-86.8138056,"Putnam County Airport"
322,51.308111,13.554973,Grossenhain
323,51.363,11.940833,Merseburg
324,51.552,12.052667,"Halle Oppin"
325,51.2935,13.356,"Riesa Gohlis"
326,53.306417,12.753139,"Rechlin Larz"
327,52.579978,13.915683,Strausberg
328,52.203258,13.158408,Schonhagen
329,54.33754,12.699705,Barth
330,50.915161,11.714519,"Jena Schongleina"
331,52.918833,12.425333,Kyritz
332,52.073658,11.626467,Magdeburg
333,51.363167,14.95,"Rothenburg Gorlitz"
334,53.8327,13.669131,Anklam
335,51.889475,14.531986,"Cottbus Drewitz"
336,51.29625,14.129,Kamenz
337,52.380001,13.5225,Schonefeld
338,51.132767,13.767161,Dresden
339,50.979811,10.958106,Erfurt
340,50.026421,8.543125,"Frankfurt Main"
341,52.134642,7.684831,"Munster Osnabruck"
342,53.630389,9.988228,Hamburg
343,52.473025,13.403944,Tempelhof
344,50.865917,7.142744,"Koln Bonn"
345,51.289453,6.766775,Dusseldorf
346,48.353783,11.786086,"Franz Josef Strauss"
347,49.4987,11.066897,Nurnberg
348,51.432447,12.241633,"Leipzig Halle"
349,49.214553,7.109508,Saarbrucken
350,48.689878,9.221964,Stuttgart
351,52.559686,13.287711,Tegel
352,52.461056,9.685078,Hannover
353,53.0475,8.786667,Neuenland
354,49.960833,8.6415,Egelsbach
355,49.948672,7.263892,"Frankfurt Hahn"
356,49.472706,8.514264,"Mannheim City"
357,51.034878,8.680839,"Allendorf Eder"
358,49.606511,8.3684,Worms
359,49.968931,8.148336,"Mainz Finthen"
360,50.992797,10.472711,"Eisenach Kindel"
361,50.707658,8.082969,Siegerland
362,53.535886,9.837025,"Hamburg Finkenwerder"
363,54.3795,10.145167,"Kiel Holtenau"
364,53.805367,10.719222,"Lubeck Blankensee"
365,50.405888,6.528083,"Dahlemer Binz"
366,51.099445,7.601944,Meinerzhagen
367,51.483333,7.899333,"Arnsberg Menden"
368,51.402333,6.937333,"Essen Mulheim"
369,51.964833,8.544833,Bielefeld
370,51.230356,6.504494,Monchengladbach
371,51.614089,8.616317,"Paderborn Lippstadt"
372,51.995844,6.840667,"Stadtlohn Vreden"
373,51.518314,7.612242,Dortmund
374,48.425158,10.931764,Augsburg
375,48.111,9.762833,"Biberach An Der Riss"
376,48.396167,12.723667,Eggenfelden
377,48.108833,10.524333,"Mindelheim Mattsies"
378,48.081364,11.283067,Oberpfaffenhofen
379,48.90095,12.518186,Straubing
380,48.635167,13.195667,Vilshofen
381,47.859117,10.014572,"Leutkirch Unterzeil"
382,47.671317,9.511486,Friedrichshafen
383,53.426997,11.783436,"Schwerin Parchim"
384,52.627778,11.818333,"Stendal Borstel"
385,48.777833,10.264667,"Aalen Heidenheim Elchingen"
386,49.984428,11.638569,Bayreuth
387,49.793833,11.133167,"Burg Feuerstein"
388,50.288836,11.854919,"Hof Plauen"
389,50.018,10.5295,"Hassfurt Schweinfurt"
390,50.3255,7.528667,"Koblenz Winningen"
391,49.8635,6.788167,"Trier Fohren"
392,49.302776,8.451195,Speyer
393,49.209525,7.400647,Zweibrucken
394,47.973331,8.522223,"Donaueschingen Villingen"
395,48.022653,7.832583,Freiburg
396,48.053833,9.372833,"Mengen Hohentengen"
397,49.118317,9.783956,"Schwabisch Hall"
398,51.6075,13.738,"Finsterwalde Schacksdorf"
399,52.319167,10.556111,"Braunschweig Wolfsburg"
400,51.408394,9.377631,"Kassel Calden"
401,52.179833,9.945667,Hildesheim
402,53.507081,8.572878,Bremerhaven
403,53.391186,7.227408,Emden
404,53.271592,7.442344,"Leer Papenburg"
405,53.504833,8.053333,"Wilhelmshaven Mariensiel"
406,53.5955,6.709167,Borkum
407,53.706822,7.230247,Norderney
408,54.771772,9.378214,"Flensburg Schaferhaus"
409,54.220928,9.600803,"Rendsburg Schachtholm"
410,54.91325,8.340472,"Westerland Sylt"
411,59.260286,24.208467,Amari
412,58.990756,22.830733,Kardla
413,58.229883,22.509494,Kuressaare
414,58.419044,24.472819,Parnu
415,59.413317,24.832844,Tallinn
416,58.307461,26.690428,Tartu
417,68.362586,23.424322,Enontekio
418,61.116112,22.201389,Eura
419,61.85605,24.7866,Halli
420,60.254558,25.042828,"Helsinki Malmi"
421,60.317222,24.963333,"Helsinki Vantaa"
422,61.689656,23.073744,Hameenkyro
423,59.848864,23.083583,Hanko
424,60.654444,24.881111,Hyvinkaa
425,60.462502,23.6525,Kiikala
426,61.249172,28.903711,Immola
427,62.166111,30.073611,Kitee
428,68.607269,27.405328,Ivalo
429,62.662906,29.60755,Joensuu
430,62.399453,25.678253,Jyvaskyla
431,63.127078,23.051442,Kauhava
432,65.781889,24.5991,"Kemi Tornio"
433,64.285472,27.692414,Kajaani
434,62.462502,22.393055,Kauhajoki
435,63.721172,23.143131,Kruunupyy
436,66.712883,27.156786,Kemijarvi
437,65.987575,29.239381,Kuusamo
438,67.701022,24.84685,Kittila
439,63.00715,27.797756,Kuopio
440,61.144158,25.693508,"Lahti Vesivehmaa"
441,61.044553,28.144397,Lappeenranta
442,60.122203,19.898156,Mariehamn
443,62.946667,23.518889,Menkijarvi
444,61.6866,27.201794,Mikkeli
445,60.333889,24.296389,Nummela
446,64.930061,25.354564,Oulu
447,61.245558,22.193356,Piikajarvi
448,61.461686,21.799983,Pori
449,65.402222,26.946944,Pudasjarvi
450,63.731917,25.926306,Pyhasalmi
451,64.688056,24.695833,"Raahe Pattijoki"
452,62.065481,28.356494,Rantasalmi
453,66.564822,25.830411,Rovaniemi
454,60.744722,24.107778,Rayskala
455,61.943064,28.945136,Savonlinna
456,61.062389,26.798861,Selanpaa
457,67.395033,26.619133,Sodankyla
458,61.414147,23.604392,"Tampere Pirkkala"
459,61.77335,24.027006,Teisko
460,60.514142,22.262808,Turku
461,60.896394,26.938353,Utti
462,63.05065,21.762175,Vaasa
463,62.171111,27.868611,Varkaus
464,64.060547,24.715953,Ylivieska
465,54.6575,-6.215833,"Belfast Intl"
466,54.398889,-7.651667,"St Angelo"
467,54.618056,-5.8725,"Belfast City"
468,55.042778,-7.161111,"City of Derry"
469,52.453856,-1.748028,Birmingham
470,52.369722,-1.479722,Coventry
471,52.607778,-1.031944,Leicester
472,51.894167,-2.167222,Gloucestershire
474,52.5175,-2.259444,Wolverhampton
475,51.668056,-2.056944,Kemble
476,52.040833,-1.095556,Turweston
477,52.192222,-1.614444,"Wellesbourne Mountford"
478,53.353744,-2.27495,Manchester
479,53.338056,-2.148889,"Manchester Woodford"
480,51.087167,-4.150339,Chivenor
481,50.440558,-4.995408,"St Mawgan"
482,51.505144,-1.993428,Lyneham
483,51.152189,-1.747414,"Boscombe Down"
484,50.086092,-5.255711,Culdrose
485,51.404811,-3.43575,"St Athan"
486,51.009358,-2.638819,Yeovilton
487,51.833056,-4.961111,Haverfordwest
488,51.396667,-3.343333,Cardiff
489,51.605333,-4.067833,Swansea
490,51.382669,-2.719089,Bristol
491,53.333611,-2.849722,Liverpool
492,51.874722,-0.368333,Luton
493,50.422778,-4.105833,Plymouth
494,50.78,-1.8425,Bournemouth
495,50.950261,-1.356803,Southampton
496,51.187167,-1.0335,Lasham
497,49.706111,-2.214722,Alderney
498,49.434956,-2.601969,Guernsey
499,49.207947,-2.195508,Jersey
500,50.835556,-0.297222,Shoreham
501,51.330833,0.0325,"Biggin Hill"
502,51.148056,-0.190278,Gatwick
503,51.505278,0.055278,City
504,51.275833,-0.776333,Farnborough
505,51.676111,-1.080833,Chalgrove
506,51.323889,-0.8475,Blackbushe
507,51.4775,-0.461389,Heathrow
508,51.571389,0.695556,Southend
509,50.956111,0.939167,Lydd
510,51.342222,1.346111,Manston
